,Unnamed: 0,Rad21,ctcf,ctcfloc,nearest
208,208,301.4548709388683,528.8022859653325,8496,33.0
209,209,295.68261847739313,528.8022859653325,18963,78.0
210,210,260.7990178290636,528.8022859653324,24202,120.0
211,211,228.0445266952125,528.8022859653324,17676,52.0
212,212,155.3168493117546,528.8022859653325,2008,73.0
213,213,284.18542709920894,528.8022859653325,26522,71.0
214,214,433.6759513268984,528.8022859653324,15290,47.0
215,215,150.6868810024917,528.8022859653324,16184,1.0
216,216,336.0613493964245,528.8022859653325,3263,25.0
217,217,190.6330309408036,528.8022859653325,9827,32.0
218,218,354.2838232092314,528.8022859653325,5660,20.0
219,219,268.3827031473014,528.8022859653325,13736,140.0
220,220,346.9705010039432,528.8022859653325,2462,120.0
221,221,270.9917071872656,528.8022859653325,871,77.0
222,222,459.3739652127634,528.8022859653324,2081,32.0
223,223,144.51584294941577,528.8022859653324,13496,22.0
224,224,327.916660618816,528.8022859653325,26451,71.0
225,225,478.9414955124949,528.8022859653325,12813,178.0
226,0,357.85937537799066,531.1847469616564,1632,25.0
227,1,161.05530638411108,531.1847469616563,20437,7.0
228,2,298.5146720855408,531.1847469616564,12221,1.0
229,3,190.52488569562377,531.1847469616564,16672,43.0
230,4,390.0393448968237,531.1847469616564,18035,61.0
231,5,229.78160969591409,531.1847469616564,1025,70.0
232,6,159.60210465200666,531.1847469616564,16715,25.0
233,7,231.6471151752667,531.1847469616564,28710,37.0
234,8,333.08735515397825,531.1847469616564,17898,76.0
235,9,417.974613542347,531.1847469616564,24294,41.0
236,10,158.3043617098483,531.1847469616564,16740,25.0
237,11,259.27146624089795,531.1847469616564,23763,4.0
238,12,270.66727145172604,531.1847469616564,7949,31.0
239,13,279.44055446694244,531.1847469616564,8729,2.0
240,14,171.8563127464499,531.1847469616564,4247,51.0
241,15,178.19632774511936,531.1847469616564,1818,8.0
242,16,374.3582843457435,531.1847469616564,25760,8.0
243,17,331.5462854101652,531.1847469616564,7069,5.0
244,18,241.65055035440403,531.1847469616564,29950,11.0
245,19,310.376853666207,531.1847469616564,10448,34.0
246,20,277.0410818395142,531.1847469616564,9135,11.0
247,21,396.1157558603672,531.1847469616564,13669,85.0
248,22,388.66725209860414,531.1847469616564,1308,58.0
249,23,138.83821757747296,531.1847469616564,1657,25.0
250,24,320.0288167985098,531.1847469616564,17684,214.0
251,25,155.05324527662867,531.1847469616564,29849,46.0
252,26,209.71390763722573,531.1847469616564,26273,40.0
253,27,185.9625081645983,531.1847469616564,21847,4.0
254,28,382.7530590028304,531.1847469616564,13257,78.0
255,29,363.7735684737644,531.1847469616564,198,332.0
256,30,332.4046882937804,531.1847469616564,10170,16.0
257,31,130.88954205675302,531.1847469616564,23759,4.0
258,32,346.31487045504025,531.1847469616564,11076,237.0
259,33,268.7747296610784,531.1847469616564,4196,51.0
260,34,256.89227084694096,531.1847469616564,7896,53.0
261,35,427.0317778261606,531.1847469616564,23679,28.0
262,36,397.298594479522,531.1847469616564,22678,125.0
263,37,239.76476764158016,531.1847469616564,1157,62.0
264,38,117.2835183975615,531.1847469616564,22885,82.0
265,39,345.0103684350582,531.1847469616564,28241,6.0
266,40,260.055519268452,531.1847469616564,29702,14.0
267,41,398.0691293514285,531.1847469616564,23517,12.0
268,42,333.5402133681689,531.1847469616564,22803,82.0
269,43,218.98060333357523,531.1847469616564,27896,11.0
270,44,300.64378160001934,531.1847469616564,7315,199.0
271,45,260.3867140818153,531.1847469616564,17148,23.0
272,46,225.87486271379152,531.1847469616564,10571,69.0
273,47,148.51045794324696,531.1847469616564,4514,12.0
274,48,240.893533638145,531.1847469616564,11987,19.0
275,49,361.32678230157,531.1847469616564,3589,133.0
276,50,191.5928199917749,531.1847469616563,28022,50.0
277,51,404.8484844086411,531.1847469616564,27096,46.0
278,52,281.6845683044246,531.1847469616564,28559,42.0
279,53,231.2753658949609,531.1847469616564,9535,80.0
280,54,268.80852505019715,531.1847469616564,6510,68.0
281,55,244.2730725500157,531.1847469616564,3905,116.0
282,56,192.41742748627135,531.1847469616564,8543,17.0
283,57,242.3670126037206,531.1847469616564,25769,9.0
284,58,289.4237124126085,531.1847469616564,17125,23.0
285,59,270.3157994048915,531.1847469616564,12220,1.0
286,60,203.68481021844835,531.1847469616564,27907,11.0
287,61,604.5657159445533,531.1847469616564,24830,203.0
288,62,249.82227544330743,531.1847469616564,9455,80.0
289,63,166.97625855770858,531.1847469616564,29716,14.0
290,64,251.0591866850521,531.1847469616564,28747,37.0
291,65,295.70965478868806,531.1847469616564,29148,5.0
292,66,227.84175436050023,531.1847469616564,20430,7.0
293,67,198.0815347025667,531.1847469616563,27803,93.0
294,68,300.1165735297675,531.1847469616564,26117,24.0
295,69,527.0796477731814,531.1847469616564,5490,176.0
296,70,275.0471538815105,531.1847469616564,15406,90.0
297,71,203.2387110820814,531.1847469616564,21671,176.0
298,72,279.55545878994604,531.1847469616563,10010,8.0
299,73,376.487393860222,531.1847469616564,19071,8.0
300,74,316.3856738515132,531.1847469616564,21108,329.0
301,75,335.2840554466942,531.1847469616564,19601,52.0
302,76,281.25874640152887,531.1847469616564,25419,186.0
303,77,164.4348452959818,531.1847469616564,29803,46.0
304,78,232.9380990396013,531.1847469616564,2050,3.0
305,79,180.68366838425624,531.1847469616564,22298,30.0
306,80,256.39885816580784,531.1847469616564,7980,31.0
307,81,327.2069574473232,531.1847469616564,9146,11.0
308,82,174.28282168517308,531.1847469616564,24055,239.0
309,83,158.45306142197063,531.1847469616564,3105,88.0
310,84,352.73599438759464,531.1847469616564,20337,72.0
311,85,292.10030723081013,531.1847469616564,16423,18.0
312,86,330.2688197014781,531.1847469616564,14248,36.0
313,87,99.15567167428696,531.1847469616564,16450,9.0
314,88,314.5201683721605,531.1847469616563,23485,3.0
315,89,264.786873745071,531.1847469616564,18161,20.0
316,90,313.48602946512807,531.1847469616564,26233,40.0
317,91,365.3754699179911,531.1847469616564,15628,75.0
318,92,360.91447855432176,531.1847469616564,2773,3.0
319,93,272.91804436703194,531.1847469616564,10805,7.0
320,94,295.5879913878607,531.1847469616564,21851,4.0
321,95,258.01427776568204,531.1847469616564,28640,70.0
322,96,211.7010765174057,531.1847469616564,9365,90.0
323,97,291.5055083823209,531.1847469616564,22164,104.0
324,98,273.1275757795679,531.1847469616564,28928,58.0
325,99,237.14224544596848,531.1847469616564,18613,49.0
326,100,315.86522485908506,531.1847469616564,10812,7.0
327,101,198.7168880179984,531.1847469616564,25221,12.0
328,102,335.6017321044101,531.1847469616564,10202,16.0
329,103,259.1633209957181,531.1847469616564,5666,176.0
330,104,281.7724363161332,531.1847469616564,19960,58.0
331,105,310.48499891138687,531.1847469616564,14310,43.0
332,106,409.8569610760336,531.1847469616564,14731,26.0
333,107,279.8055446694245,531.1847469616564,26648,21.0
334,108,322.7324479280064,531.1847469616564,10372,25.0
335,109,172.74851101918378,531.1847469616564,9615,49.0
336,110,259.3255388634879,531.1847469616564,16441,9.0
337,111,296.20306746982124,531.1847469616564,2020,30.0
338,112,332.2154341147156,531.1847469616564,28517,42.0
339,113,137.1349299658901,531.1847469616564,2892,119.0
340,114,310.6336986235092,531.1847469616564,20743,131.0
341,115,317.71045310496646,531.1847469616564,20018,9.0
342,116,227.483523235842,531.1847469616564,2770,3.0
343,117,270.0792316810605,531.1847469616564,8727,2.0
344,118,191.0182983767569,531.1847469616564,4526,12.0
345,119,280.9343106659893,531.1847469616564,14353,43.0
346,120,199.8862084815057,531.1847469616563,19653,52.0
347,121,241.78573191087887,531.1847469616564,25811,34.0
348,122,243.13754747562717,531.1847469616564,22268,30.0
349,123,272.89100805573696,531.1847469616564,2053,3.0
350,124,302.63770955802306,531.1847469616564,530,110.0
351,125,415.6089363040375,531.1847469616564,23767,4.0
352,126,290.1672109732201,531.1847469616564,18874,77.0
353,127,369.13351718799134,531.1847469616564,15208,135.0
354,128,179.0479715509108,531.1847469616564,9723,59.0
355,129,364.9969615598616,531.1847469616564,18564,49.0
356,130,151.89675593294143,531.1847469616564,640,83.0
357,131,237.69648982751528,531.1847469616563,4566,40.0
358,132,283.7866415076082,531.1847469616564,20487,50.0
359,133,252.93821032005224,531.1847469616564,16535,85.0
360,134,233.15438952996104,531.1847469616564,28276,29.0
361,135,230.70760335776663,531.1847469616564,20150,123.0
362,136,200.24443960616395,531.1847469616564,22433,135.0
363,137,247.95001088613105,531.1847469616564,25233,12.0
364,138,282.8133343009894,531.1847469616564,4336,89.0
365,139,279.0755642644604,531.1847469616564,1602,30.0
366,140,134.3569489803324,531.1847469616564,16401,22.0
367,141,196.243065534509,531.1847469616564,3387,69.0
368,142,231.56600624138176,531.1847469616564,4492,22.0
369,143,269.9710864358807,531.1847469616564,20409,21.0
370,144,316.7101095870527,531.1847469616564,17974,61.0
371,145,294.35108014611603,531.1847469616564,6070,225.0
372,146,393.1012071509785,531.1847469616563,10839,27.0
373,147,361.0226237995016,531.1847469616564,17349,201.0
374,148,221.44090766141716,531.1847469616564,7668,132.0
375,149,207.78081137963565,531.1847469616563,28130,58.0
376,150,329.46448944045284,531.1847469616564,19102,23.0
377,151,223.40779930812587,531.1847469616564,4961,72.0
378,152,247.74047947359503,531.1847469616564,21858,7.0
379,153,476.9475675544911,531.1847469616564,8903,128.0
380,154,89.82814427752376,531.1847469616564,10018,8.0
381,155,316.6154824975204,531.1847469616564,7074,5.0
382,156,223.5902944093669,531.1847469616563,3789,11.0
383,157,227.76064542661533,531.1847469616563,15885,47.0
384,158,200.39989839611,531.1847469616563,20540,53.0
385,159,266.6118247574812,531.1847469616564,18797,77.0
386,160,339.50847908653265,531.1847469616564,28870,35.0
387,161,244.37445871737185,531.1847469616564,15496,57.0
388,162,351.76268718097583,531.1847469616564,15073,35.0
389,163,249.362658151293,531.1847469616564,5845,179.0
390,164,191.41708396835764,531.1847469616564,28072,50.0
391,165,319.7043810629702,531.1847469616564,3456,69.0
392,166,308.6600478989767,531.1847469616564,7105,31.0
393,167,164.33345912862566,531.1847469616564,1379,71.0
394,168,274.87817693591694,531.1847469616564,4889,72.0
395,169,184.32681133125288,531.1847469616563,25752,8.0
396,170,278.3388247816726,531.1847469616563,24335,41.0
397,171,154.18132423736603,531.1847469616564,10186,16.0
398,172,334.1079759053632,531.1847469616564,3193,88.0
399,173,254.8442702663473,531.1847469616564,1095,62.0
400,174,462.1046326535549,531.1847469616564,24627,203.0
401,175,454.82510583738537,531.1847469616564,10502,54.0
402,176,178.81140382707986,531.1847469616564,11787,181.0
403,177,277.6291216101797,531.1847469616564,14813,82.0
404,178,350.9110433751844,531.1847469616564,29396,243.0
405,179,284.87485303723054,531.1847469616564,27050,46.0
406,180,227.7809226600866,531.1847469616564,14212,36.0
407,181,289.43723056825604,531.1847469616564,8526,13.0
408,182,319.32587270484066,531.1847469616564,22002,144.0
409,183,271.0525388876793,531.1847469616564,2712,58.0
410,184,357.2442992960302,531.1847469616564,20612,72.0
411,185,207.8348840022256,531.1847469616564,15838,47.0
412,186,493.06796816411446,531.1847469616563,19866,94.0
413,187,173.52580496891403,531.1847469616564,20027,9.0
414,188,336.7169799453274,531.1847469616564,26669,21.0
415,189,490.1615646999056,531.1847469616564,13179,78.0
416,190,343.9559522945545,531.1847469616564,3778,11.0
417,191,312.1612502116748,531.1847469616564,1250,58.0
418,192,324.3951810726468,531.1847469616564,7800,96.0
419,193,221.1773036262912,531.1847469616564,10066,48.0
420,194,123.54242446234608,531.1847469616564,18141,20.0
421,195,304.25312915789726,531.1847469616563,26093,24.0
422,196,385.2877131867334,531.1847469616564,2216,76.0
423,197,268.30159421341654,531.1847469616563,29153,5.0
424,198,413.1418728983719,531.1847469616563,11968,19.0
425,199,385.8487166461039,531.1847469616564,28835,35.0
426,200,448.9582262863778,531.1847469616564,28247,6.0
427,201,368.437332172146,531.1847469616564,9664,49.0
428,202,244.6448218303215,531.1847469616564,23707,28.0
429,203,294.06719887751893,531.1847469616564,6578,68.0
430,204,262.34684665070034,531.1847469616564,26963,87.0
431,205,321.19813726201704,531.1847469616564,19495,106.0
432,206,243.0023659191523,531.1847469616564,21437,234.0
433,207,346.73393328011224,531.1847469616564,25176,45.0
434,208,219.69706558289184,531.1847469616564,15038,35.0
435,209,238.6157244115441,531.1847469616564,25845,34.0
436,210,242.7184846505552,531.1847469616564,19710,57.0
437,211,212.41077968889851,531.1847469616563,23488,3.0
438,212,308.2545032295522,531.1847469616564,27395,299.0
439,213,209.6733531702833,531.1847469616564,7514,154.0
440,214,297.1020248203788,531.1847469616564,10414,34.0
441,215,222.13709267726247,531.1847469616564,2140,76.0
442,216,305.61846287829303,531.1847469616564,10347,25.0
443,217,157.2567046471684,531.1847469616564,8513,13.0
444,218,386.3556474828845,531.1847469616564,5134,173.0
445,219,231.49165638532065,531.1847469616564,29939,11.0
446,220,327.9572150857585,531.1847469616564,9031,104.0
447,221,252.0189757360234,531.1847469616564,1522,80.0
448,222,274.1617146866004,531.1847469616564,19079,8.0
449,223,269.09916539661805,531.1847469616564,723,83.0
450,224,393.95285095677,531.1847469616564,13754,85.0
451,225,334.060662360597,531.1847469616564,22997,112.0
452,226,267.97715847787697,531.1847469616564,18366,198.0
453,227,234.4994460168856,531.1847469616564,23505,12.0
454,228,173.95838594963348,531.1847469616564,19046,25.0
455,229,213.05965115997773,531.1847469616563,25889,44.0
456,230,250.24809734620317,531.1847469616564,14705,26.0
457,231,382.84092701453903,531.1847469616564,1826,8.0
458,232,308.1395989065486,531.1847469616564,15553,57.0
459,233,235.41192152309068,531.1847469616564,12117,103.0
460,0,322.664857149769,546.2081329249147,14726,59.0
461,1,256.7097757457,546.2081329249146,20992,40.0
462,2,201.33265113578636,546.2081329249147,15660,57.0
463,3,419.4413334300989,546.2081329249147,10856,30.0
464,4,91.40300941045552,546.2081329249147,14785,59.0
465,5,308.47755279773565,546.2081329249147,29358,2.0
466,6,137.4593657014297,546.2081329249147,9749,18.0
467,7,247.1794760142245,546.2081329249147,18880,13.0
468,8,345.1996226141229,546.2081329249147,15866,135.0
469,9,365.7945327430631,546.2081329249147,23491,25.0
470,10,307.9097902605414,546.2081329249147,26800,5.0
471,11,161.109379006701,546.2081329249147,11744,9.0
472,12,293.2290732273749,546.2081329249147,11689,46.0
473,13,230.02493649756877,546.2081329249147,2025,24.0
474,14,357.87965261146184,546.2081329249147,20177,247.0
475,15,285.2939158623025,546.2081329249146,10895,39.0
476,16,279.0552870309892,546.2081329249147,25090,28.0
477,17,335.8518179838885,546.2081329249147,29274,8.0
478,18,375.2910370854198,546.2081329249146,24703,69.0
479,19,207.4766528775673,546.2081329249147,4961,39.0
480,20,293.21555507172747,546.2081329249146,26582,38.0
481,21,234.58731402859425,546.2081329249147,13359,28.0
482,22,265.20593657014297,546.2081329249147,112,266.0
483,23,302.5363233906669,546.2081329249147,2719,72.0
484,24,290.3970196192273,546.2081329249147,29282,8.0
485,25,245.97636016159856,546.2081329249148,18562,9.0
486,26,367.2815298642862,546.2081329249146,24003,52.0
487,27,450.2492101507124,546.2081329249146,7786,103.0
488,28,404.7808936304037,546.2081329249147,20872,69.0
489,29,347.0380917821806,546.2081329249147,2791,72.0
490,30,362.4082347533686,546.2081329249146,11257,181.0
491,31,269.9846045915282,546.2081329249147,22735,64.0
492,32,403.1722331083533,546.2081329249147,14281,112.0
493,33,233.82353823451143,546.2081329249147,14393,49.0
494,34,379.73851029344166,546.2081329249147,17567,6.0
495,35,291.998921063454,546.2081329249146,7081,131.0
496,36,135.93181411326412,546.2081329249147,5509,14.0
497,37,161.76500955560394,546.2081329249148,26620,21.0
498,38,112.36290974187771,546.2081329249147,29360,2.0
499,39,226.35475723927715,546.2081329249146,13444,19.0
500,40,369.0591673319302,546.2081329249146,13092,60.0
501,41,519.1715267194039,546.2081329249146,13161,3.0
502,42,363.6383869172896,546.2081329249147,15466,57.0
503,43,334.7906427655611,546.2081329249147,20502,11.0
504,44,157.65549023876912,546.2081329249147,20424,78.0
505,45,241.31259646321692,546.2081329249148,23541,25.0
506,46,353.24292522437526,546.2081329249147,28122,23.0
507,47,177.77050584222366,546.2081329249147,6950,131.0
508,48,230.3696494665796,546.2081329249147,7683,103.0
509,49,415.5548636814476,546.2081329249147,18553,9.0
510,50,399.1370636475796,546.2081329249147,7430,253.0
511,51,327.0785349686721,546.2081329249146,16667,107.0
512,52,233.0665215182524,546.2081329249146,11735,9.0
513,53,357.7039165880446,546.2081329249147,21911,98.0
514,54,301.0763625807388,546.2081329249147,2285,86.0
515,55,310.2011176427897,546.2081329249147,6270,68.0
516,56,240.9476062607349,546.2081329249147,26182,127.0
