,Unnamed: 0,Rad21,ctcf,ctcfloc,nearest
115,115,894.2124779253453,1048.4628887519757,15201,130.0
116,116,196.7905508382321,344.46130643901444,15331,130.0
117,117,286.8147083726444,639.1618161016546,15464,133.0
118,118,52.17332172146019,185.3916748334504,15599,130.0
119,119,39.89883639354573,248.43890685645744,15729,130.0
120,120,235.89181604857632,407.51994882744657,15861,129.0
121,121,47.82723468079444,174.46867865682216,15990,129.0
122,122,351.864073348332,733.9723415695404,16127,127.0
123,123,45.13712170694535,202.45382073158387,16254,127.0
124,124,499.745937053971,905.8631420641112,16390,133.0
125,125,698.8413334300989,746.6382041164804,16523,131.0
126,126,653.4608849214989,880.6813455150367,16654,131.0
127,127,599.4761303432759,757.3811998591638,16786,131.0
128,128,954.4088250235866,987.2033925197242,16917,131.0
129,129,716.2189225149382,1004.6851192622618,17051,128.0
130,130,39.93939086048818,163.21858415569596,17179,128.0
131,131,27.786568933401067,203.43185851289613,17314,132.0
132,132,333.2968865665142,557.0158030710254,17446,132.0
133,133,758.2333502673149,960.9303466250512,17578,130.0
134,134,630.5408520211917,711.1977773610856,17708,130.0
135,135,145.48239107821078,516.058758727567,17845,132.0
136,136,134.7692527275806,253.77262350083265,17977,131.0
137,137,49.72653554926579,161.9630565852668,18108,128.0
138,138,10.422498004209304,146.2166483061446,18236,128.0
139,139,174.6951254324213,453.3285033865204,18370,132.0
140,140,9.51678157582795,116.97331864491524,18502,132.0
141,141,255.63508237172508,467.8932745796607,18638,128.0
142,142,579.6112006192999,747.2325429854286,18766,128.0
143,143,223.09012265041,410.8331191431168,18901,131.0
144,144,814.5432276169049,980.6530275436731,19032,130.0
145,145,824.8373031424632,895.6814113382085,19162,130.0
146,146,11.652650168130243,131.2794079755884,19293,131.0
147,147,497.6911773955536,698.6351634134667,19430,133.0
148,148,1092.118276604495,1084.072725410722,19563,132.0
149,149,450.1951375281225,594.0487991250308,19695,131.0
150,150,494.87940102087714,802.1027564222758,19826,130.0
151,151,74.9108595205264,201.05758748515933,19956,130.0
152,152,37.48584561047004,93.94707481717604,20087,131.0
153,153,285.99010087814787,634.9272084073575,20221,131.0
154,154,1113.936579819532,1093.7764860303769,20352,131.0
155,155,178.03410987734958,552.5122710461959,20487,131.0
156,156,33.30197643757408,129.79231246901557,20618,131.0
157,157,830.433819580521,842.2078942433902,20750,130.0
158,158,50.92289232406802,271.9629658494281,20880,130.0
159,159,278.57539250550354,529.2563269835515,21015,130.0
160,160,417.1702832813218,732.3546906464268,21145,130.0
161,161,984.2366354597576,1169.7331864491523,21275,130.0
162,162,557.1913394779496,864.1872224442855,21413,130.0
163,163,201.88689551733316,557.7398413379419,21543,129.0
164,164,74.65401456322422,233.94663728983107,21672,129.0
165,165,7.1375861818709625,111.69865971397743,21806,131.0
166,166,7.854048431187556,172.55638495136407,21937,131.0
167,167,125.55662965382102,327.1734927511913,22070,133.0
168,168,571.5746570868713,732.3546906464268,22204,134.0
169,169,454.9332510825652,818.8132305144065,22338,132.0
170,170,34.26852456636911,250.20274803806683,22470,127.0
171,171,771.7515059147978,955.6969012690952,22597,127.0
172,172,446.65338074848194,570.4610121106713,22733,132.0
173,173,22.764574110361178,157.05508517359274,22865,132.0
174,174,457.1772649200474,713.6989579993907,22998,128.0
175,175,740.3420712678713,880.2737877685157,23126,128.0
176,176,360.6035609744297,545.4950859733615,23262,128.0
177,177,99.6693615888913,315.31938069498864,23390,128.0
178,178,12.767898009047585,102.70827978577933,23526,131.0
179,179,592.2168807605776,701.8399118694917,23657,129.0
180,180,462.8684084476377,679.4883223195079,23786,129.0
181,181,607.4788784865858,779.822124299436,23922,130.0
182,182,9.46946803106176,85.44138057541639,24052,130.0
183,183,406.3354815298642,627.962026409546,24184,132.0
184,184,1070.8204223818857,964.5397671502516,24316,131.0
185,185,16.586776979461497,91.74377932934532,24447,131.0
186,186,343.19893557829545,605.4604873522022,24582,129.0
187,187,19.182262863778213,159.5439362501135,24711,129.0
188,188,80.28432639040085,98.72977353515792,24848,127.0
189,189,45.63729346590222,79.45357492862176,24975,127.0
190,190,75.69491254808041,278.2068119122307,25108,132.0
191,191,255.39851464789413,497.13660424089056,25240,132.0
192,192,848.6360161598567,1013.7687615892656,25376,129.0
193,193,58.62148196530953,278.4855762528239,25505,129.0
194,194,564.4505890606478,791.8193877501959,25638,132.0
195,195,56.100345937053966,86.38029684547585,25770,132.0
196,196,1054.2674407915426,961.5759422463902,25903,132.0
197,197,230.3290949996371,528.3513943287178,26035,132.0
198,198,274.5740184338486,561.4719294955936,26167,131.0
199,199,676.5972083121658,995.4668137740756,26298,131.0
200,200,754.4212303747248,840.1954500516504,26433,130.0
201,201,398.839664223335,692.7839130066594,26563,130.0
202,202,737.8006580061445,849.5956827893849,26693,130.0
203,203,154.4719645837869,544.9580492163112,26828,132.0
204,204,155.0735225100999,538.7095539755021,26960,129.0
205,205,508.5935699252485,788.3681201821685,27089,129.0
206,206,329.33606696180175,779.822124299436,27224,130.0
207,207,363.5640370612284,762.8694694233603,27354,130.0
208,208,555.5150881776616,723.3687435219298,27486,132.0
209,209,555.6164743450178,740.9344427693845,27621,133.0
210,210,1299.7165928828892,1081.2128372043517,27754,131.0
211,211,804.6479376829475,1040.2270122351404,27885,129.0
212,212,24.305643854174225,172.58358488594044,28014,129.0
213,213,892.7660352710647,1073.4022181533403,28147,133.0
214,214,906.818158066623,1077.706784102916,28280,133.0
215,215,1016.9978856714324,902.3656009750612,28415,133.0
216,216,124.04935529912667,320.1375036597675,28548,127.0
217,217,430.9588020417543,694.4521233234971,28675,127.0
218,218,86.27286934223577,244.36531344443856,28808,132.0
219,219,38.29017587149527,201.8363145245603,28940,132.0
220,220,232.70153131577035,552.4159306327609,29077,129.0
221,221,227.47000508019448,333.7119721060716,29206,129.0
222,222,39.533846191063695,261.82628836582023,29340,128.0
223,223,145.80682681375038,452.1215911668642,29468,128.0
224,224,707.7430389239664,704.6360868171791,29600,132.0
225,225,112.59947746570867,358.71817717774087,29733,133.0
226,226,695.1711541718073,1080.0648787847506,29867,134.0
227,0,40.53418970897743,80.95687347303942,5,119.0
228,1,54.97157994048915,108.63656490651093,124,119.0
229,2,199.3725185669013,481.6593816715291,245,121.0
230,3,129.0781091999903,456.140625762181,367,120.0
231,4,306.01048939207004,696.1330425522883,487,120.0
232,5,21.52090379079275,155.9361928854696,613,117.0
233,6,448.4850908387159,734.7346500074165,730,117.0
234,7,319.00819604712484,439.8593593851331,855,122.0
235,8,1046.1362701695816,963.6039587433512,977,121.0
236,9,15.086261702590898,137.86411755106064,1098,120.0
237,10,76.51952004257686,179.90416327342157,1218,120.0
238,11,70.1795050439074,221.58664047842663,1340,122.0
239,12,488.3501318431429,730.7908247255739,1462,122.0
240,13,25.46144616203401,118.7147635449866,1584,121.0
241,14,23.197155091080628,163.91717913551236,1705,121.0
242,15,603.7951810726468,842.6123565561248,1827,118.0
243,16,49.63866753755715,231.3053527801132,1945,118.0
244,17,764.1272661296175,931.4729071415348,2070,122.0
245,18,19.53373491061277,137.86411755106062,2192,120.0
246,19,10.199448436025836,132.93411079316823,2312,120.0
247,20,26.144113022231892,193.99803781557824,2434,120.0
248,21,107.68562788784864,346.95802917016914,2554,120.0
249,22,528.1002685245663,742.3288065966414,2678,119.0
250,23,1020.0800251590584,1057.5280729106755,2797,119.0
251,24,943.9998451750248,985.4964216168976,2921,121.0
252,25,7.549889929119191,109.56569342215865,3042,119.0
253,26,552.2166581996757,747.847358211349,3161,119.0
254,27,13.795277838256284,89.80090166757321,3285,122.0
255,28,13.991291095144785,130.23644496710162,3407,120.0
256,29,517.0424172049253,548.3629339079745,3527,120.0
257,30,743.6405012458572,1037.548611192583,3648,121.0
258,31,144.02243026828265,459.209156254635,3770,119.0
259,32,17.729061131673802,194.9070485355266,3889,119.0
260,33,457.082637830515,638.0837318072081,4011,121.0
261,34,411.6008031545588,589.7485207141907,4132,120.0
262,35,638.584154631444,835.002725803726,4252,120.0
263,36,23.724363161332462,120.5645661209082,4374,122.0
264,37,79.62193676367419,232.8577376981002,4500,120.0
265,38,505.7479981614534,753.8224806431008,4620,118.0
266,39,7.881084742482521,100.23231953804884,4738,118.0
267,40,702.5182717662143,761.9470444521357,4863,121.0
268,41,22.48069284176404,170.67191078920922,4984,121.0
269,42,121.22406076880276,491.9828138497629,5105,119.0
270,43,574.5554104071413,722.3415354289781,5224,119.0
271,44,302.482250768077,584.3503649181791,5348,122.0
272,45,429.0797784067542,593.6837388022898,5470,122.0
273,46,433.8381691946682,719.7639344389755,5593,116.0
274,47,151.3087161622759,252.3331121237596,5709,116.0
275,48,756.2867358540774,868.2172483499962,5832,120.0
276,49,170.29496576916563,310.56383030616576,5952,120.0
277,50,903.9996226141228,882.766631179798,6075,122.0
278,51,139.87911556232913,331.4225950282216,6197,120.0
279,52,19.020044996008416,135.55569511764753,6317,120.0
280,53,20.189365459515688,92.52214111204516,6438,121.0
281,54,116.49270629218375,269.74765084779403,6563,121.0
282,55,19.864929723976097,106.75631666774434,6684,120.0
283,56,205.86799235551683,475.60538830068106,6804,120.0
284,57,185.1784551370443,327.41109794931384,6926,122.0
285,58,54.93778455137044,254.74547457236056,7050,119.0
286,59,130.9368556015192,313.38144570208794,7169,119.0
287,60,19.30392626460556,97.1482481676474,7291,122.0
288,61,560.5100466894065,760.0033019917995,7413,122.0
289,62,8.8070784043351,71.17087777849625,7536,120.0
290,63,46.6781914507584,141.13546949294977,7656,120.0
291,64,11.193032876115828,109.3672048471186,7778,121.0
292,65,88.83455983743377,120.6810536244066,7899,118.0
293,66,678.7601132157631,892.6431924190271,8017,118.0
294,67,11.07136947528848,98.6610509488632,8141,122.0
295,68,20.405655949875413,74.47983197914365,8263,118.0
296,69,590.4933159155236,588.7772616221049,8381,118.0
297,70,333.3847545782229,493.639472396582,8503,122.0
298,71,10.895633451871204,109.73556271428608,8627,121.0
299,72,760.7274499842755,1107.3128590537317,8748,119.0
300,73,578.7325205022134,674.0898852449003,8867,119.0
301,74,784.2895952778382,848.8080356484497,8991,120.0
302,75,107.98302731209328,173.06299776353697,9111,120.0
303,76,137.19576166630378,414.7168913375202,9235,122.0
304,77,74.633737329753,310.3891880494055,9357,117.0
305,78,101.27126303311802,492.7557640679088,9474,117.0
306,79,10.442775237680529,92.25473607992942,9595,121.0
307,80,901.4446911967486,1080.024993525819,9719,124.0
308,81,307.15277354428235,536.2078632629882,9843,118.0
309,82,11.213310109587052,82.51974747831055,9961,118.0
310,83,525.9779180879116,675.9699533832601,10085,120.0
311,84,57.16152115538137,199.94191511501208,10205,119.0
312,85,81.98761400198369,76.67580755141859,10324,119.0
313,86,293.01278273701524,644.7021534935063,10450,120.0
314,87,33.443917071872654,83.0326907415789,10570,120.0
315,88,619.3410600672521,733.7962915782888,10692,121.0
316,89,1076.8495198006628,1019.846328166861,10813,120.0
317,90,209.95047536105668,532.540230819329,10933,120.0
318,91,58.27000991847497,356.7223264263656,11055,122.0
319,92,507.04574110361176,673.3859974426952,11177,121.0
320,93,539.0567336768512,817.40959414667,11298,121.0
321,94,38.688961463096014,100.3252132540248,11421,121.0
322,95,435.1629484481215,622.1316385120281,11542,121.0
323,96,146.7395795534267,367.3673250037084,11664,117.0
324,97,132.61986597963084,417.2980396397472,11781,117.0
325,98,51.396027771729926,183.29858144839093,11905,120.0
326,99,775.0634540484311,1120.9413250113162,12025,120.0
327,100,501.4762609768488,834.6402939478189,12149,119.0
328,101,181.8056753029973,691.173307121602,12268,119.0
329,102,535.4541451967971,914.9411732191122,12389,121.0
330,103,11.206551031763311,131.0981478297708,12513,119.0
331,104,387.5790405689818,532.8284019399019,12632,119.0
332,105,128.72663715315576,365.5317994683585,12755,123.0
333,106,478.8874228899049,693.9160583403383,12878,122.0
334,107,139.42625734813845,311.065819256014,13000,120.0
335,108,273.41145704816506,492.9751148054911,13120,119.0
336,109,161.70417785519027,341.07738460796315,13239,119.0
337,110,142.02850231027892,380.5346126382503,13361,120.0
338,111,396.4334325180831,652.4469711885258,13481,120.0
339,112,699.8619541814838,944.496857185461,13602,121.0
340,113,77.64828603914168,294.7608035427979,13726,119.0
341,114,935.395539105402,890.8381830044885,13845,119.0
342,115,1169.273149962503,965.8267395081822,13971,122.0
343,116,629.4931949585117,787.059153419579,14093,120.0
344,117,278.798442073687,689.0634984918049,14213,119.0
345,118,8.083857077194764,88.24366059819326,14332,119.0
346,119,180.663391150785,404.78436736519785,14455,123.0
347,120,837.909359653579,832.6992700084058,14579,121.0
348,121,362.21222149648014,573.4843457358171,14700,120.0
349,122,40.62881679850981,195.3245201254289,14820,120.0
350,123,10.057507801727263,72.72482707496991,14941,121.0
351,124,18.65505479352638,129.7972483226532,15062,121.0
352,125,556.1639596487408,803.4817517624974,15184,120.0
353,126,43.17698913806033,198.26173095438256,15304,120.0
354,127,79.25694656119215,333.0797080033623,15428,118.0
355,128,136.0737547475627,292.17518245909025,15546,118.0
356,129,20.730091685415,122.4557750012362,15667,121.0
357,130,97.94579674383723,300.3517267443253,15788,121.0
358,131,86.02278346275733,358.4806205448239,15911,122.0
359,132,124.4616590463749,390.3277828164403,16033,122.0
360,133,1200.986743111498,1078.4427913060042,16158,121.0
361,134,51.7677770520357,179.41555881042973,16279,119.0
362,135,317.52119892590173,518.7306927921221,16398,119.0
363,136,15.620228850666471,73.34072161320655,16521,122.0
364,137,95.12726129133704,363.4798400830345,16643,117.0
365,138,119.439664223335,360.9967933562452,16760,117.0
366,139,516.3259549556087,765.9619878947997,16881,121.0
367,140,639.8481021844837,952.1173823739524,17005,120.0
368,141,332.28978397077674,664.1159822152927,17125,120.0
369,142,357.9202070784043,765.9262153379202,17249,122.0
370,143,686.7425841256018,1049.4122045594377,17371,122.0
371,144,786.5133318818491,948.4681802440808,17493,118.0
372,145,206.34112780317875,624.5244525063044,17611,118.0
373,146,14.687476110990152,106.75631666774431,17733,122.0
374,147,910.7451822822168,1140.3206563809383,17857,118.0
375,148,369.51202554612087,639.6095842093548,17975,118.0
376,149,122.50152647748988,489.9256592804895,18101,118.0
377,150,877.2945061325205,1000.9799587209064,18219,118.0
378,151,928.3390618574158,1159.7482869197863,18343,122.0
379,152,597.123971260614,858.2645984735763,18465,119.0
380,153,226.56428865181317,494.9611045504517,18584,119.0
381,154,81.9065050680988,114.74913985575913,18705,121.0
382,155,982.4927933812322,1028.6285100103833,18827,121.0
383,156,1117.7892541790648,1031.2363644780032,18948,121.0
384,157,195.13457677141545,473.124585232049,19071,122.0
385,158,31.808220238527227,236.9469467503592,19193,120.0
386,159,378.8260347872366,719.6166530936836,19313,120.0
387,160,939.4509857996468,1042.2454631198757,19433,120.0
388,161,76.51276096475313,286.83795313441925,19556,118.0
389,162,1124.5077775358636,1059.5277449927748,19674,118.0
390,163,142.24479280063863,407.0320342208343,19801,118.0
391,164,24.501657111062727,171.52981217401685,19919,118.0
392,165,736.3339381183927,883.1658924331573,20039,120.0
393,166,783.4244333163994,987.7363713312928,20161,121.0
394,167,257.1558748820669,545.2197601245516,20282,121.0
395,168,648.2158405302755,810.6762158996559,20406,122.0
396,169,473.2097975179621,607.176551047796,20528,120.0
397,170,644.6538065171637,923.5016687205986,20648,120.0
398,171,776.503137624888,773.8603046929122,20771,120.0
399,172,524.8356339356992,710.4378692532035,20891,120.0
400,173,40.1218859617292,273.360871467406,21012,121.0
401,174,1032.739777922926,970.8868455748942,21134,122.0
402,175,329.2481989500931,693.9160583403383,21258,117.0
403,176,118.70968381837096,338.99505800888625,21375,117.0
404,177,61.2102087718025,272.1239444471915,21501,121.0
405,178,85.2184532017321,195.9292400019775,21622,120.0
406,179,1085.4808621815805,1059.9377154868907,21742,119.0
407,180,157.62169484965042,366.2334752351787,21861,119.0
408,181,146.2799622614123,489.9256592804895,21982,121.0
409,182,521.4155405568861,796.5374472498252,22106,124.0
410,183,1266.0361080871858,988.830383134982,22230,118.0
411,184,57.25614824491375,253.5462520858932,22348,118.0
412,185,501.5911652998524,693.9160583403383,22469,121.0
413,186,553.3792195853594,570.8019189573747,22591,122.0
414,187,170.78837845029875,574.9590197677085,22713,122.0
415,188,69.19943875946488,314.91705022305524,22835,120.0
416,189,659.3750780172726,820.543076285656,22955,120.0
417,190,157.5676222270605,406.6670853529416,23076,121.0
418,191,238.64276072283909,475.9920069607276,23197,120.0
419,192,60.69651885719815,333.0797080033623,23317,120.0
420,193,176.0604591528171,439.3433032095631,23441,124.0
421,194,295.2297602632024,491.0265965651537,23565,117.0
422,195,13.768241526961315,77.28067471075694,23682,117.0
423,196,541.5643515494593,667.9192031287412,23807,122.0
424,197,556.1504414930934,768.8375864901952,23929,121.0
425,198,39.11478336599173,159.02243003632708,24050,119.0
426,199,342.6311730411012,529.7069147636169,24169,119.0
427,200,448.6811040956044,585.0054662241415,24291,121.0
428,201,332.92513728620844,555.1328466722706,24412,121.0
429,202,161.24456056317584,522.6900179706452,24533,121.0
430,203,15.47152913854416,111.921944893603,24658,117.0
431,204,451.3914943029247,660.5190287945462,24775,117.0
432,205,8.955778116457411,70.56773474647503,24898,121.0
433,206,1645.1257469095483,972.093861463557,25019,121.0
434,207,15.37690204901178,129.10066201680715,25143,121.0
435,208,43.21078452717904,132.37783266800298,25264,118.0
436,209,100.55480078380144,259.17346757289704,25382,118.0
437,210,464.18642862326726,550.4808954431728,25507,121.0
438,211,85.96195176234366,383.4799269775551,25628,119.0
439,212,119.46670053462998,462.610705560225,25747,119.0
440,213,1217.7289788809055,862.9792434632573,25868,121.0
441,214,865.0808525050196,1009.7440848932814,25991,121.0
442,215,402.1313351234971,559.8259987576637,26112,121.0
443,216,396.4401915959068,708.0776105513655,26234,122.0
444,217,13.998050172968526,142.5512870911785,26356,122.0
445,218,939.4104313327044,969.1565060619256,26478,122.0
446,219,633.1025425163897,877.4136178406702,26601,119.0
447,220,563.504318165324,717.9416652482516,26720,119.0
448,221,7.908121053777487,69.39160583403384,26842,122.0
449,222,487.97162348501337,602.9106736399663,26965,122.0
450,223,49.90903065050681,236.9469467503591,27087,121.0
451,224,404.5172895952778,613.7147048638169,27208,118.0
452,225,17.8101700655587,136.62595967322724,27326,118.0
453,226,173.2892372450831,344.2403422576091,27449,123.0
454,227,467.7687398698502,723.6167456622986,27573,116.0
455,228,22.79161042165614,125.0299204216826,27689,116.0
456,229,812.3262500907177,883.1658924331573,27812,123.0
457,230,297.9131141592278,551.1957342845242,27937,117.0
458,231,53.68059607615453,309.0094947296819,28054,117.0
459,232,188.28763093596532,450.1077135180567,28180,119.0
460,233,88.8886324600237,305.0837842703217,28299,119.0
461,234,29.374952221980305,155.28191515308282,28419,120.0
462,235,401.7257904540726,542.7276433946773,28539,120.0
463,236,624.8159131044827,736.4007149734198,28661,122.0
464,237,93.5523961584053,376.4863720782688,28784,121.0
465,238,727.51334155841,921.3823181282496,28905,121.0
466,239,19.297167186781817,141.03984925616686,29030,119.0
467,240,289.0587222101265,564.7041026493789,29149,119.0
468,241,199.35224133343007,410.6850141197923,29270,119.0
469,242,290.457851319641,671.5316693616171,29389,119.0
470,243,718.5305271306577,817.9493634543111,29514,118.0
471,244,52.01786293151414,146.08759122954513,29632,118.0
472,245,13.775000604785058,184.67120907444453,29758,120.0
473,246,6.4143648547306285,82.8062122124509,29878,120.0
474,0,300.81951762343664,651.825642148072,5,140.0
475,1,198.56818830587608,584.780718955699,145,139.0
476,2,844.5400149986694,1049.1153364088773,284,139.0
477,3,418.8127391924909,642.9065133097287,423,139.0
478,4,134.14065848997265,322.4893670711579,564,137.0
479,5,31.35536202433655,159.05494091966304,701,137.0
480,6,504.6124730870648,669.0287886357577,843,138.0
481,7,924.310651474466,980.8367513393312,981,138.0
482,8,10.902392529694946,246.823030728055,1123,136.0
483,9,319.6638265960278,482.2933764583085,1259,136.0
484,10,710.629165154704,691.9161178483467,1402,138.0
485,11,219.0279168783414,623.3127818326252,1540,136.0
486,12,203.6307375958584,618.51806812622,1676,136.0
487,13,1030.2254009724943,1099.2118777362757,1816,139.0
488,14,490.465723201974,820.5793959539644,1955,139.0
489,15,673.1703558555289,901.3003799438562,2097,139.0
490,16,1307.1313012555338,1076.245365737615,2236,139.0
491,17,1029.5900476570623,1090.6624520205494,2377,138.0
492,18,47.08373612018288,226.5597814667545,2515,138.0
493,19,156.45237438614316,226.49957424340488,2657,136.0
494,20,10.3075936812057,74.97188704560244,2793,136.0
495,21,787.953015458306,761.6462161223701,2932,139.0
496,22,399.22493165928825,728.2983313001375,3073,140.0
497,23,123.46131552846116,407.4291894363477,3213,140.0
498,24,252.68136536275009,468.7288752454185,3355,135.0
499,25,1222.034511454629,1084.2809163970253,3490,135.0
500,26,100.10194256961076,174.64549410044935,3631,140.0
501,27,641.7271258194837,935.0152416906844,3771,140.0
502,28,863.9115320415124,1048.9710636634709,3911,138.0
503,29,512.7977163316157,874.2689408704927,4049,138.0
504,30,512.3583762730725,965.0322209367451,4189,140.0
505,31,80.97375232842248,274.6979491909739,4330,139.0
506,32,905.8313327043568,1138.6355345050868,4469,139.0
507,33,16.390763722572995,167.08020541591355,4610,140.0
508,34,390.3772987880107,691.274332311848,4750,135.0
509,35,70.19302319955487,347.5655980658322,4885,135.0
510,36,203.4009289498512,572.8651243688267,5026,141.0
511,37,84.5830998863004,268.02449618802814,5167,138.0
512,38,1153.1324721194087,983.0365534169072,5305,138.0
513,39,584.4642184967462,715.0851182882192,5444,139.0
514,40,635.0423978518035,1084.2809163970253,5585,137.0
515,41,15.61346977284273,176.31579466000983,5722,137.0
516,42,66.63774826426688,174.56140864349237,5862,140.0
