,Unnamed: 0,Rad21,ctcf,ctcfloc,nearest
500,48,101.51458983477272,302.2489941896023,18777,36.0
501,49,557.7117884703775,883.0411791029566,11872,84.0
502,50,173.51228681326654,322.0816053568989,20582,138.0
503,51,391.4046786172194,621.7314836619466,19082,98.0
504,52,248.73406391368505,747.5625122956174,23157,86.0
505,53,410.7424002709437,916.463955309252,5008,55.0
506,54,280.42062075138494,292.9272692661568,5762,178.0
507,55,276.75720057091706,449.7231411130321,12804,129.0
508,56,69.20619783728863,271.249097349643,9859,67.0
509,57,459.069806710695,639.9469444878629,23862,199.0
510,58,214.80349323850305,508.10349647627686,15254,23.0
511,59,15.768928562788783,132.56534832877304,3378,137.0
512,60,962.9387812371484,961.9696021487772,20044,146.0
513,61,311.44478796235813,468.6185063422126,4684,4.0
514,62,795.6989186443137,977.7297009012144,11764,108.0
