birth,deltactcf,clife,cof,sep,face,frip
0.0001,1000,30.0,3.0,100,1.0,0.008020395348837209
0.00025,10,30.0,3.0,100,1.0,0.008115716279069768
0.0005,200,30.0,3.0,100,1.0,0.008059613953488372
0.00075,400,30.0,3.0,100,1.0,0.0082082
0.001,4,30.0,3.0,100,1.0,0.008250981395348838
0.0025,80,30.0,3.0,100,1.0,0.008510037209302325
0.0075,1000,30.0,3.0,100,1.0,0.008426288372093024
0.01,10,30.0,3.0,100,1.0,0.009950241860465116
