birth,life,deltactcf,clife,cof,sep,face,frip
0.001,50,5000,17.0,1.7,100,1.0,0.011623989096598333
0.001,50,5000,17.0,1.7,74,1.0,0.011151856047305973
0.001,50,8,17.0,1.7,100,1.0,0.01179293375699608
0.001,50,8,17.0,1.7,74,1.0,0.011597993516024451
0.0025,50,1000,17.0,1.7,100,1.0,0.011596919305150083
0.0025,50,1000,17.0,1.7,74,1.0,0.011444663499535353
0.0025,50,100,17.0,1.7,100,1.0,0.011976654462168744
0.0025,50,100,17.0,1.7,74,1.0,0.01179884539080655
0.0025,50,10,17.0,1.7,100,1.0,0.012093533766673655
0.0025,50,10,17.0,1.7,74,1.0,0.011725089858769435
0.0025,50,1500,17.0,1.7,100,1.0,0.011646268488201423
0.0025,50,1500,17.0,1.7,74,1.0,0.011127583943661623
0.0025,50,200,17.0,1.7,100,1.0,0.012143386183648124
0.0025,50,200,17.0,1.7,74,1.0,0.011999722079884664
0.0025,50,20,17.0,1.7,100,1.0,0.012051683091662768
0.0025,50,20,17.0,1.7,74,1.0,0.012068924188603539
0.0025,50,3000,17.0,1.7,100,1.0,0.011451955676704463
0.0025,50,3000,17.0,1.7,74,1.0,0.011174893639723718
0.0025,50,400,17.0,1.7,100,1.0,0.01175331053726673
0.0025,50,400,17.0,1.7,74,1.0,0.011473985312418191
0.0025,50,40,17.0,1.7,100,1.0,0.012187738511911482
0.0025,50,40,17.0,1.7,74,1.0,0.011799901239101872
0.0025,50,4,17.0,1.7,100,1.0,0.012340973241503895
0.0025,50,4,17.0,1.7,74,1.0,0.011876948387505009
0.0025,50,5000,17.0,1.7,100,1.0,0.011376081872288262
0.0025,50,5000,17.0,1.7,74,1.0,0.011389258139399271
0.0025,50,8,17.0,1.7,100,1.0,0.012097437055436379
0.0025,50,8,17.0,1.7,74,1.0,0.012050535554543683
0.005,50,1000,17.0,1.7,100,1.0,0.011683241665188148
0.005,50,1000,17.0,1.7,74,1.0,0.011525395570896305
0.005,50,100,17.0,1.7,100,1.0,0.012586973983451346
