birth,deltactcf,clife,cof,sep,face,frip
0.0025,800,30.0,3.0,100,1.0,0.01674669488982966
0.0025,800,30.0,3.0,500,1.0,0.01751441714723824
0.0025,80,30.0,3.0,100,1.0,0.01709319310643688
0.0025,80,30.0,3.0,500,1.0,0.017805660188672957
0.0025,8,30.0,3.0,100,1.0,0.016966002200073337
0.0025,8,30.0,3.0,500,1.0,0.017655488516283877
0.005,1000,30.0,3.0,100,1.0,0.016554388479615986
0.005,1000,30.0,3.0,500,1.0,0.01788759625320844
0.005,100,30.0,3.0,100,1.0,0.017715183839461315
0.005,100,30.0,3.0,500,1.0,0.01858028600953365
0.005,10,30.0,3.0,100,1.0,0.018092466415547185
0.005,10,30.0,3.0,500,1.0,0.01899368312277076
0.005,1500,30.0,3.0,100,1.0,0.01678360278675956
0.005,1500,30.0,3.0,500,1.0,0.017763625454181805
0.005,200,30.0,3.0,100,1.0,0.017821207373579118
0.005,200,30.0,3.0,500,1.0,0.01941411380379346
0.005,20,30.0,3.0,100,1.0,0.01780498683289443
0.005,20,30.0,3.0,500,1.0,0.01942423080769359
0.005,3000,30.0,3.0,100,1.0,0.015783679455981865
0.005,3000,30.0,3.0,500,1.0,0.01766455548518284
0.005,400,30.0,3.0,100,1.0,0.017244441481382714
0.005,400,30.0,3.0,500,1.0,0.018570735691189708
0.005,40,30.0,3.0,100,1.0,0.017721760725357513
0.005,40,30.0,3.0,500,1.0,0.019222824094136472
0.005,4,30.0,3.0,100,1.0,0.01822248074935831
0.005,4,30.0,3.0,500,1.0,0.019397163238774627
0.005,800,30.0,3.0,100,1.0,0.016699826660888695
0.005,800,30.0,3.0,500,1.0,0.017483566118870628
0.005,80,30.0,3.0,100,1.0,0.017903226774225806
0.005,80,30.0,3.0,500,1.0,0.019121937397913263
0.005,8,30.0,3.0,100,1.0,0.0181565285509517
0.005,8,30.0,3.0,500,1.0,0.019414397146571553
0.0075,1000,30.0,3.0,100,1.0,0.016499593319777326
0.0075,1000,30.0,3.0,500,1.0,0.01787766258875296
0.0075,100,30.0,3.0,100,1.0,0.018448554951831727
0.0075,100,30.0,3.0,500,1.0,0.019509816993899795
0.0075,10,30.0,3.0,100,1.0,0.018804923497449916
0.0075,10,30.0,3.0,500,1.0,0.019568252275075835
0.0075,1500,30.0,3.0,100,1.0,0.01668528950965032
0.0075,1500,30.0,3.0,500,1.0,0.017908180272675756
0.0075,200,30.0,3.0,100,1.0,0.017943361445381514
0.0075,200,30.0,3.0,500,1.0,0.019206723557451916
0.0075,20,30.0,3.0,100,1.0,0.019114333811127038
0.0075,20,30.0,3.0,500,1.0,0.01965870529017634
0.0075,3000,30.0,3.0,100,1.0,0.016184712823760793
0.0075,3000,30.0,3.0,500,1.0,0.017550685022834096
0.0075,400,30.0,3.0,100,1.0,0.01777377245908197
0.0075,400,30.0,3.0,500,1.0,0.01878974299143305
0.0075,40,30.0,3.0,100,1.0,0.018951471715723856
0.0075,40,30.0,3.0,500,1.0,0.02000475015833861
0.0075,4,30.0,3.0,100,1.0,0.01896489549651655
0.0075,4,30.0,3.0,500,1.0,0.020092336411213708
0.0075,800,30.0,3.0,100,1.0,0.017041898063268775
0.0075,800,30.0,3.0,500,1.0,0.018110537017900597
0.0075,80,30.0,3.0,100,1.0,0.018568112270409012
0.0075,80,30.0,3.0,500,1.0,0.01947911597053235
0.0075,8,30.0,3.0,100,1.0,0.018511300376679224
0.0075,8,30.0,3.0,500,1.0,0.019415747191573053
0.01,1000,30.0,3.0,100,1.0,0.01704695156505217
0.01,1000,30.0,3.0,500,1.0,0.018818027267575584
0.01,100,30.0,3.0,100,1.0,0.019767555585186173
0.01,100,30.0,3.0,500,1.0,0.020751908396946565
0.01,10,30.0,3.0,100,1.0,0.019878085936197873
0.01,10,30.0,3.0,500,1.0,0.020501266708890298
0.01,1500,30.0,3.0,100,1.0,0.01637094569818994
0.01,1500,30.0,3.0,500,1.0,0.018262892096403215
0.01,200,30.0,3.0,100,1.0,0.019005006833561117
0.01,200,30.0,3.0,500,1.0,0.019778859295309845
0.01,20,30.0,3.0,100,1.0,0.01976403213440448
0.01,20,30.0,3.0,500,1.0,0.021400796693223107
0.01,3000,30.0,3.0,100,1.0,0.01619610987032901
0.01,3000,30.0,3.0,500,1.0,0.01818323944131471
0.01,400,30.0,3.0,100,1.0,0.017734784492816427
0.01,400,30.0,3.0,500,1.0,0.01997458248608287
0.01,40,30.0,3.0,100,1.0,0.019820960698689955
0.01,40,30.0,3.0,500,1.0,0.020652621754058468
0.01,4,30.0,3.0,100,1.0,0.01953967132237741
0.01,4,30.0,3.0,500,1.0,0.020757858595286508
0.01,800,30.0,3.0,100,1.0,0.017194383146104872
0.01,800,30.0,3.0,500,1.0,0.019182472749091635
0.01,80,30.0,3.0,100,1.0,0.019760815360512017
0.01,80,30.0,3.0,500,1.0,0.020337394579819326
0.01,8,30.0,3.0,100,1.0,0.01960907363578786
0.01,8,30.0,3.0,500,1.0,0.020569635654521818
0.025,100,30.0,3.0,100,1.0,0.02362967098903297
0.025,100,30.0,3.0,500,1.0,0.0250481516050535
