birth,deltactcf,clife,cof,sep,face,frip
0.00075,200,17.0,1.7,100,1.0,0.011863245441514717
0.00075,200,17.0,1.7,500,1.0,0.011867928930964366
0.00075,20,17.0,1.7,100,1.0,0.01146865895529851
0.00075,20,17.0,1.7,500,1.0,0.01238354611820394
0.00075,3000,17.0,1.7,100,1.0,0.011533437781259375
0.00075,3000,17.0,1.7,500,1.0,0.012505516850561685
0.00075,400,17.0,1.7,100,1.0,0.01164856828560952
0.00075,400,17.0,1.7,500,1.0,0.012779892663088769
0.00075,40,17.0,1.7,100,1.0,0.011530101003366778
0.00075,40,17.0,1.7,500,1.0,0.012458081936064536
0.00075,4,17.0,1.7,100,1.0,0.011713250441681389
0.00075,4,17.0,1.7,500,1.0,0.012595636521217373
0.00075,800,17.0,1.7,100,1.0,0.011242004733491117
0.00075,800,17.0,1.7,500,1.0,0.012114970499016635
0.00075,80,17.0,1.7,100,1.0,0.011585762858761959
0.00075,80,17.0,1.7,500,1.0,0.01221877395913197
0.00075,8,17.0,1.7,100,1.0,0.011629214307143572
0.00075,8,17.0,1.7,500,1.0,0.01242309743658122
0.001,1000,17.0,1.7,100,1.0,0.011667912263742124
0.001,1000,17.0,1.7,500,1.0,0.011932431081036034
0.001,100,17.0,1.7,100,1.0,0.01169314310477016
0.001,100,17.0,1.7,500,1.0,0.011961565385512851
0.001,10,17.0,1.7,100,1.0,0.011754945164838828
0.001,10,17.0,1.7,500,1.0,0.012425030834361145
0.001,1500,17.0,1.7,100,1.0,0.011360248674955832
0.001,1500,17.0,1.7,500,1.0,0.011413263775459181
0.001,200,17.0,1.7,100,1.0,0.011725810860362012
0.001,200,17.0,1.7,500,1.0,0.012181489382979433
0.001,20,17.0,1.7,100,1.0,0.011635044501483383
0.001,20,17.0,1.7,500,1.0,0.012070419013967132
0.001,3000,17.0,1.7,100,1.0,0.011234127804260143
0.001,3000,17.0,1.7,500,1.0,0.012512483749458314
0.001,400,17.0,1.7,100,1.0,0.0114046801560052
0.001,400,17.0,1.7,500,1.0,0.012319610653688456
0.001,40,17.0,1.7,100,1.0,0.01199726324210807
0.001,40,17.0,1.7,500,1.0,0.012461432047734925
0.001,4,17.0,1.7,100,1.0,0.011668138937964598
0.001,4,17.0,1.7,500,1.0,0.011658388612953765
0.001,800,17.0,1.7,100,1.0,0.011339534651155038
0.001,800,17.0,1.7,500,1.0,0.012355028500950032
0.001,80,17.0,1.7,100,1.0,0.011690283009433648
0.001,80,17.0,1.7,500,1.0,0.012242624754158472
0.001,8,17.0,1.7,100,1.0,0.011792599753325111
0.001,8,17.0,1.7,500,1.0,0.012267858928630955
0.0025,1000,17.0,1.7,100,1.0,0.011262445414847161
0.0025,1000,17.0,1.7,500,1.0,0.012420980699356645
0.0025,100,17.0,1.7,100,1.0,0.012125047501583386
0.0025,100,17.0,1.7,500,1.0,0.012920130671022368
0.0025,10,17.0,1.7,100,1.0,0.0122072902430081
0.0025,10,17.0,1.7,500,1.0,0.012979482649421647
0.0025,1500,17.0,1.7,100,1.0,0.01137042234741158
0.0025,1500,17.0,1.7,500,1.0,0.012268125604186806
0.0025,200,17.0,1.7,100,1.0,0.011800390013000433
0.0025,200,17.0,1.7,500,1.0,0.012215290509683657
0.0025,20,17.0,1.7,100,1.0,0.012057761925397514
0.0025,20,17.0,1.7,500,1.0,0.012763792126404213
0.0025,3000,17.0,1.7,100,1.0,0.01136073869128971
0.0025,3000,17.0,1.7,500,1.0,0.011959431981066035
0.0025,400,17.0,1.7,100,1.0,0.011436424547484916
0.0025,400,17.0,1.7,500,1.0,0.012393013100436681
0.0025,40,17.0,1.7,100,1.0,0.012125990866362213
0.0025,40,17.0,1.7,500,1.0,0.012609236974565818
0.0025,4,17.0,1.7,100,1.0,0.012192033067768926
0.0025,4,17.0,1.7,500,1.0,0.012938264608820294
0.0025,800,17.0,1.7,100,1.0,0.01162477082569419
0.0025,800,17.0,1.7,500,1.0,0.012118770625687524
0.0025,80,17.0,1.7,100,1.0,0.012079482649421647
0.0025,80,17.0,1.7,500,1.0,0.012428147604920165
0.0025,8,17.0,1.7,100,1.0,0.011994393146438215
0.0025,8,17.0,1.7,500,1.0,0.012514567152238408
0.005,1000,17.0,1.7,100,1.0,0.011976829227640921
0.005,1000,17.0,1.7,500,1.0,0.012506450215007167
0.005,100,17.0,1.7,100,1.0,0.012731407713590452
0.005,100,17.0,1.7,500,1.0,0.01325472515750525
0.005,10,17.0,1.7,100,1.0,0.013000570019000634
0.005,10,17.0,1.7,500,1.0,0.01328484282809427
0.005,1500,17.0,1.7,100,1.0,0.011607390246341545
0.005,1500,17.0,1.7,500,1.0,0.012514683822794094
0.005,200,17.0,1.7,100,1.0,0.012189856328544284
0.005,200,17.0,1.7,500,1.0,0.012507683589452982
0.005,20,17.0,1.7,100,1.0,0.012875812527084236
0.005,20,17.0,1.7,500,1.0,0.01291094703156772
0.005,3000,17.0,1.7,100,1.0,0.011441161372045735
0.005,3000,17.0,1.7,500,1.0,0.012001850061668722
0.005,400,17.0,1.7,100,1.0,0.01197946264875496
0.005,400,17.0,1.7,500,1.0,0.013327627587586252
0.005,40,17.0,1.7,100,1.0,0.01257994599819994
0.005,40,17.0,1.7,500,1.0,0.013073869128970966
0.005,4,17.0,1.7,100,1.0,0.012683626120870695
0.005,4,17.0,1.7,500,1.0,0.012790059668655622
0.005,800,17.0,1.7,100,1.0,0.011759235307843594
0.005,800,17.0,1.7,500,1.0,0.012305343511450382
0.005,80,17.0,1.7,100,1.0,0.012690396346544884
0.005,80,17.0,1.7,500,1.0,0.01284509483649455
0.005,8,17.0,1.7,100,1.0,0.012754908496949898
0.005,8,17.0,1.7,500,1.0,0.013244224807493583
0.0075,1000,17.0,1.7,100,1.0,0.012011567052235075
0.0075,1000,17.0,1.7,500,1.0,0.012388196273209107
0.0075,100,17.0,1.7,100,1.0,0.012869572319077302
0.0075,100,17.0,1.7,500,1.0,0.013762058735291176
0.0075,10,17.0,1.7,100,1.0,0.01355076502550085
0.0075,10,17.0,1.7,500,1.0,0.013766008866962233
0.0075,1500,17.0,1.7,100,1.0,0.011674062468748959
0.0075,1500,17.0,1.7,500,1.0,0.012359645321510716
0.0075,200,17.0,1.7,100,1.0,0.013080909363645456
0.0075,200,17.0,1.7,500,1.0,0.013312743758125271
0.0075,20,17.0,1.7,100,1.0,0.013349394979832662
0.0075,20,17.0,1.7,500,1.0,0.01391951398379946
0.0075,3000,17.0,1.7,100,1.0,0.011763278775959198
0.0075,3000,17.0,1.7,500,1.0,0.012262308743624788
0.0075,400,17.0,1.7,100,1.0,0.012705186839561318
0.0075,400,17.0,1.7,500,1.0,0.013518117270575686
0.0075,40,17.0,1.7,100,1.0,0.013167958931964398
0.0075,40,17.0,1.7,500,1.0,0.013702823427447582
0.0075,4,17.0,1.7,100,1.0,0.013538557951931731
0.0075,4,17.0,1.7,500,1.0,0.014154271809060303
0.0075,800,17.0,1.7,100,1.0,0.012075439181306043
0.0075,800,17.0,1.7,500,1.0,0.012448898296609888
0.0075,80,17.0,1.7,100,1.0,0.013337514583819461
0.0075,80,17.0,1.7,500,1.0,0.013167972265742192
0.0075,8,17.0,1.7,100,1.0,0.013502783426114204
0.0075,8,17.0,1.7,500,1.0,0.013716857228574285
0.01,1000,17.0,1.7,100,1.0,0.011915037167905597
0.01,1000,17.0,1.7,500,1.0,0.012829344311477048
0.01,100,17.0,1.7,100,1.0,0.013474452481749392
0.01,100,17.0,1.7,500,1.0,0.013586019533984466
0.01,10,17.0,1.7,100,1.0,0.013911947064902163
0.01,10,17.0,1.7,500,1.0,0.014164922164072136
0.01,1500,17.0,1.7,100,1.0,0.01182963098769959
0.01,1500,17.0,1.7,500,1.0,0.012010317010567019
0.01,200,17.0,1.7,100,1.0,0.01321058368612287
0.01,200,17.0,1.7,500,1.0,0.013869428980966032
0.01,20,17.0,1.7,100,1.0,0.01373728124270809
0.01,20,17.0,1.7,500,1.0,0.014597953265108836
0.01,3000,17.0,1.7,100,1.0,0.011599759991999734
0.01,3000,17.0,1.7,500,1.0,0.012116170539017966
0.01,400,17.0,1.7,100,1.0,0.012577375912530418
0.01,400,17.0,1.7,500,1.0,0.013056835227840928
0.01,40,17.0,1.7,100,1.0,0.01402297076569219
0.01,40,17.0,1.7,500,1.0,0.014167188906296877
0.01,4,17.0,1.7,100,1.0,0.013932477749258309
0.01,4,17.0,1.7,500,1.0,0.014247408246941564
0.01,800,17.0,1.7,100,1.0,0.012023034101136705
0.01,800,17.0,1.7,500,1.0,0.01310025334177806
0.01,80,17.0,1.7,100,1.0,0.01384536484549485
0.01,80,17.0,1.7,500,1.0,0.014019200640021334
0.01,8,17.0,1.7,100,1.0,0.014101946731557718
0.01,8,17.0,1.7,500,1.0,0.014037967932264408
0.025,1000,17.0,1.7,100,1.0,0.012713890463015434
0.025,1000,17.0,1.7,500,1.0,0.013666205540184672
0.025,100,17.0,1.7,100,1.0,0.016894143138104604
0.025,100,17.0,1.7,500,1.0,0.016817343911463715
0.025,10,17.0,1.7,100,1.0,0.0177772292409747
0.025,10,17.0,1.7,500,1.0,0.017537901263375445
0.025,1500,17.0,1.7,100,1.0,0.012031694389812993
0.025,1500,17.0,1.7,500,1.0,0.013392246408213607
0.025,200,17.0,1.7,100,1.0,0.01577388246274876
0.025,200,17.0,1.7,500,1.0,0.016240158005266844
0.025,20,17.0,1.7,100,1.0,0.017445021500716692
0.025,20,17.0,1.7,500,1.0,0.017265858861962066
0.025,3000,17.0,1.7,100,1.0,0.011272875762525418
0.025,3000,17.0,1.7,500,1.0,0.011981449381646055
0.025,400,17.0,1.7,100,1.0,0.014629570985699523
0.025,400,17.0,1.7,500,1.0,0.01543094769825661
0.025,40,17.0,1.7,100,1.0,0.017491906396879895
0.025,40,17.0,1.7,500,1.0,0.017442081402713423
0.025,4,17.0,1.7,100,1.0,0.017640311343711457
0.025,4,17.0,1.7,500,1.0,0.017236341211373712
0.025,800,17.0,1.7,100,1.0,0.013408786959565318
0.025,800,17.0,1.7,500,1.0,0.014258075269175639
0.025,80,17.0,1.7,100,1.0,0.017150628354278476
0.025,80,17.0,1.7,500,1.0,0.016977699256641887
0.025,8,17.0,1.7,100,1.0,0.017846274875829193
0.025,8,17.0,1.7,500,1.0,0.017509600320010667
0.05,1000,17.0,1.7,100,1.0,0.013979499316643888
