birth,deltactcf,clife,cof,sep,face,frip
0.0075,20,15.0,1.5,100,1.0,0.011987355
0.0075,400,15.0,1.5,100,1.0,0.01141743
0.0075,40,15.0,1.5,100,1.0,0.012036455
0.0075,4,15.0,1.5,100,1.0,0.01200477
0.0075,600,15.0,1.5,100,1.0,0.01103284
0.0075,60,15.0,1.5,100,1.0,0.01215497
0.0075,800,15.0,1.5,100,1.0,0.01106398
0.0075,80,15.0,1.5,100,1.0,0.01203259
0.0075,8,15.0,1.5,100,1.0,0.012463685
0.01,1000,15.0,1.5,100,1.0,0.011060685
0.01,100,15.0,1.5,100,1.0,0.01261944
0.01,10,15.0,1.5,100,1.0,0.012863475
0.01,1500,15.0,1.5,100,1.0,0.01048218
0.01,200,15.0,1.5,100,1.0,0.012752825
0.01,20,15.0,1.5,100,1.0,0.012834465
0.01,400,15.0,1.5,100,1.0,0.011914005
0.01,40,15.0,1.5,100,1.0,0.0128427
0.01,4,15.0,1.5,100,1.0,0.012684965
0.01,600,15.0,1.5,100,1.0,0.01127262
0.01,60,15.0,1.5,100,1.0,0.012659505
0.01,800,15.0,1.5,100,1.0,0.010985595
0.01,80,15.0,1.5,100,1.0,0.012591425
0.01,8,15.0,1.5,100,1.0,0.01273987
0.025,1000,15.0,1.5,100,1.0,0.012320725
0.025,100,15.0,1.5,100,1.0,0.015521875
0.025,10,15.0,1.5,100,1.0,0.01611534
0.025,1500,15.0,1.5,100,1.0,0.01103807
0.025,200,15.0,1.5,100,1.0,0.015173485
0.025,20,15.0,1.5,100,1.0,0.01626272
0.025,400,15.0,1.5,100,1.0,0.0138535
0.025,40,15.0,1.5,100,1.0,0.01544708
0.025,4,15.0,1.5,100,1.0,0.016851385
0.025,600,15.0,1.5,100,1.0,0.0130377
0.025,60,15.0,1.5,100,1.0,0.016164315
0.025,800,15.0,1.5,100,1.0,0.0125416
0.025,80,15.0,1.5,100,1.0,0.01572702
0.025,8,15.0,1.5,100,1.0,0.01612354
0.05,1000,15.0,1.5,100,1.0,0.012956565
0.05,100,15.0,1.5,100,1.0,0.02029849
0.05,10,15.0,1.5,100,1.0,0.0216613
0.05,1500,15.0,1.5,100,1.0,0.011401725
0.05,200,15.0,1.5,100,1.0,0.018923775
0.05,20,15.0,1.5,100,1.0,0.02140886
0.05,400,15.0,1.5,100,1.0,0.0165827
0.05,40,15.0,1.5,100,1.0,0.021391315
0.05,4,15.0,1.5,100,1.0,0.021825515
0.05,600,15.0,1.5,100,1.0,0.01573839
0.05,60,15.0,1.5,100,1.0,0.020827675
0.05,800,15.0,1.5,100,1.0,0.013923785
0.05,80,15.0,1.5,100,1.0,0.02080905
0.05,8,15.0,1.5,100,1.0,0.0216252
0.075,1000,15.0,1.5,100,1.0,0.014112805
0.075,100,15.0,1.5,100,1.0,0.0247601
0.075,10,15.0,1.5,100,1.0,0.026767945
0.075,1500,15.0,1.5,100,1.0,0.01201624
0.075,200,15.0,1.5,100,1.0,0.023278515
0.075,20,15.0,1.5,100,1.0,0.026105375
0.075,400,15.0,1.5,100,1.0,0.01944077
0.075,40,15.0,1.5,100,1.0,0.026127095
0.075,4,15.0,1.5,100,1.0,0.026952
0.075,600,15.0,1.5,100,1.0,0.01758737
0.075,60,15.0,1.5,100,1.0,0.025347255
0.075,800,15.0,1.5,100,1.0,0.015402615
0.075,80,15.0,1.5,100,1.0,0.025347595
0.075,8,15.0,1.5,100,1.0,0.026581295
0.0001,1000,15.0,15.0,100,1.0,0.006134835
0.0001,100,15.0,15.0,100,1.0,0.00622238
0.0001,10,15.0,15.0,100,1.0,0.006156295
0.0001,1500,15.0,15.0,100,1.0,0.006090915
0.0001,200,15.0,15.0,100,1.0,0.005969395
0.0001,20,15.0,15.0,100,1.0,0.006045195
0.0001,400,15.0,15.0,100,1.0,0.006386885
0.0001,40,15.0,15.0,100,1.0,0.00607861
0.0001,4,15.0,15.0,100,1.0,0.00593072
0.0001,600,15.0,15.0,100,1.0,0.0059852
0.0001,60,15.0,15.0,100,1.0,0.00619967
0.0001,800,15.0,15.0,100,1.0,0.005957485
0.0001,80,15.0,15.0,100,1.0,0.005891805
0.0001,8,15.0,15.0,100,1.0,0.006017885
0.00025,1000,15.0,15.0,100,1.0,0.006154285
0.00025,100,15.0,15.0,100,1.0,0.00598712
0.00025,10,15.0,15.0,100,1.0,0.00611047
0.00025,1500,15.0,15.0,100,1.0,0.006086615
0.00025,200,15.0,15.0,100,1.0,0.006165955
0.00025,20,15.0,15.0,100,1.0,0.00602119
0.00025,400,15.0,15.0,100,1.0,0.00588566
0.00025,40,15.0,15.0,100,1.0,0.00598647
0.00025,4,15.0,15.0,100,1.0,0.00637342
0.00025,600,15.0,15.0,100,1.0,0.00594855
0.00025,60,15.0,15.0,100,1.0,0.005912815
0.00025,800,15.0,15.0,100,1.0,0.00587071
0.00025,80,15.0,15.0,100,1.0,0.005937845
0.00025,8,15.0,15.0,100,1.0,0.00599857
0.0005,1000,15.0,15.0,100,1.0,0.006232005
0.0005,100,15.0,15.0,100,1.0,0.005818295
0.0005,10,15.0,15.0,100,1.0,0.0061399
0.0005,1500,15.0,15.0,100,1.0,0.005792625
0.0005,200,15.0,15.0,100,1.0,0.00591974
0.0005,20,15.0,15.0,100,1.0,0.006102695
