birth,deltactcf,clife,cof,sep,face,frip
0.0001,1000,15.0,1.5,1000,1.0,0.006018666666666667
0.0001,100,15.0,1.5,1000,1.0,0.005481
0.0001,10,15.0,1.5,1000,1.0,0.0053328333333333335
0.0001,1500,15.0,1.5,1000,1.0,0.0054365
0.0001,200,15.0,1.5,1000,1.0,0.005988833333333333
0.0001,20,15.0,1.5,1000,1.0,0.0051875
0.0001,400,15.0,1.5,1000,1.0,0.004743166666666666
0.0001,40,15.0,1.5,1000,1.0,0.0057395
0.0001,4,15.0,1.5,1000,1.0,0.004959166666666666
0.0001,600,15.0,1.5,1000,1.0,0.005384666666666667
0.0001,60,15.0,1.5,1000,1.0,0.005000333333333333
0.0001,800,15.0,1.5,1000,1.0,0.006248
0.0001,80,15.0,1.5,1000,1.0,0.0063685
0.0001,8,15.0,1.5,1000,1.0,0.004904166666666667
0.00025,1000,15.0,1.5,1000,1.0,0.004972666666666667
0.00025,100,15.0,1.5,1000,1.0,0.0055323333333333335
0.00025,10,15.0,1.5,1000,1.0,0.005706
0.00025,1500,15.0,1.5,1000,1.0,0.005399166666666667
0.00025,200,15.0,1.5,1000,1.0,0.0053068333333333335
0.00025,20,15.0,1.5,1000,1.0,0.004661166666666667
0.00025,400,15.0,1.5,1000,1.0,0.006422666666666667
0.00025,40,15.0,1.5,1000,1.0,0.005185833333333333
0.00025,4,15.0,1.5,1000,1.0,0.005828166666666666
0.00025,600,15.0,1.5,1000,1.0,0.006297
0.00025,60,15.0,1.5,1000,1.0,0.004927666666666667
0.00025,800,15.0,1.5,1000,1.0,0.005347
0.00025,80,15.0,1.5,1000,1.0,0.0060315
0.00025,8,15.0,1.5,1000,1.0,0.005213166666666666
0.0005,1000,15.0,1.5,1000,1.0,0.005696833333333333
0.0005,100,15.0,1.5,1000,1.0,0.004670833333333333
0.0005,10,15.0,1.5,1000,1.0,0.005893166666666666
0.0005,1500,15.0,1.5,1000,1.0,0.005711333333333333
0.0005,200,15.0,1.5,1000,1.0,0.0061335
0.0005,20,15.0,1.5,1000,1.0,0.005587666666666667
0.0005,400,15.0,1.5,1000,1.0,0.005216166666666667
0.0005,40,15.0,1.5,1000,1.0,0.004769333333333334
0.0005,4,15.0,1.5,1000,1.0,0.005701833333333333
0.0005,600,15.0,1.5,1000,1.0,0.005565
0.0005,60,15.0,1.5,1000,1.0,0.004775666666666667
0.0005,800,15.0,1.5,1000,1.0,0.005413
0.0005,80,15.0,1.5,1000,1.0,0.005088
0.0005,8,15.0,1.5,1000,1.0,0.0053725
0.00075,1000,15.0,1.5,1000,1.0,0.005718666666666667
0.00075,100,15.0,1.5,1000,1.0,0.0056953333333333335
0.00075,10,15.0,1.5,1000,1.0,0.0051645
0.00075,1500,15.0,1.5,1000,1.0,0.005506666666666667
0.00075,200,15.0,1.5,1000,1.0,0.005614666666666666
0.00075,20,15.0,1.5,1000,1.0,0.005422333333333334
0.00075,400,15.0,1.5,1000,1.0,0.004949333333333333
0.00075,40,15.0,1.5,1000,1.0,0.006408833333333333
0.00075,4,15.0,1.5,1000,1.0,0.0057285
0.00075,600,15.0,1.5,1000,1.0,0.0053068333333333335
0.00075,60,15.0,1.5,1000,1.0,0.0052565
0.00075,800,15.0,1.5,1000,1.0,0.0057355
0.00075,80,15.0,1.5,1000,1.0,0.005163
0.00075,8,15.0,1.5,1000,1.0,0.006465166666666667
0.001,1000,15.0,1.5,1000,1.0,0.0059125
0.001,100,15.0,1.5,1000,1.0,0.006688166666666667
0.001,10,15.0,1.5,1000,1.0,0.006065666666666666
0.001,1500,15.0,1.5,1000,1.0,0.004950833333333333
0.001,200,15.0,1.5,1000,1.0,0.005487166666666666
0.001,20,15.0,1.5,1000,1.0,0.005504
0.001,400,15.0,1.5,1000,1.0,0.0057465
0.001,40,15.0,1.5,1000,1.0,0.006084833333333334
0.001,4,15.0,1.5,1000,1.0,0.006477
0.001,600,15.0,1.5,1000,1.0,0.0055575
0.001,60,15.0,1.5,1000,1.0,0.005328166666666667
0.001,800,15.0,1.5,1000,1.0,0.005196
0.001,80,15.0,1.5,1000,1.0,0.005772166666666667
0.001,8,15.0,1.5,1000,1.0,0.005710833333333333
0.0025,1000,15.0,1.5,1000,1.0,0.005855333333333333
0.0025,100,15.0,1.5,1000,1.0,0.005704
0.0025,10,15.0,1.5,1000,1.0,0.005663833333333333
0.0025,1500,15.0,1.5,1000,1.0,0.0058558333333333335
0.0025,200,15.0,1.5,1000,1.0,0.005845166666666667
0.0025,20,15.0,1.5,1000,1.0,0.005627333333333333
0.0025,400,15.0,1.5,1000,1.0,0.005478333333333333
0.0025,40,15.0,1.5,1000,1.0,0.0060873333333333335
0.0025,4,15.0,1.5,1000,1.0,0.006232333333333334
0.0025,600,15.0,1.5,1000,1.0,0.005881666666666667
0.0025,60,15.0,1.5,1000,1.0,0.005830666666666666
0.0025,800,15.0,1.5,1000,1.0,0.006153166666666667
0.0025,80,15.0,1.5,1000,1.0,0.005341833333333333
0.0025,8,15.0,1.5,1000,1.0,0.0053876666666666665
0.005,1000,15.0,1.5,1000,1.0,0.006068166666666667
0.005,100,15.0,1.5,1000,1.0,0.005444666666666667
0.005,10,15.0,1.5,1000,1.0,0.005767666666666667
0.005,1500,15.0,1.5,1000,1.0,0.005563166666666667
0.005,200,15.0,1.5,1000,1.0,0.006176833333333334
0.005,20,15.0,1.5,1000,1.0,0.005798333333333333
0.005,400,15.0,1.5,1000,1.0,0.0062176666666666665
0.005,40,15.0,1.5,1000,1.0,0.005706333333333333
0.005,4,15.0,1.5,1000,1.0,0.006709333333333334
0.005,600,15.0,1.5,1000,1.0,0.005729833333333333
0.005,60,15.0,1.5,1000,1.0,0.006239333333333334
0.005,800,15.0,1.5,1000,1.0,0.006072833333333334
0.005,80,15.0,1.5,1000,1.0,0.0061385
0.005,8,15.0,1.5,1000,1.0,0.006506333333333334
0.0075,1000,15.0,1.5,1000,1.0,0.006175333333333333
0.0075,100,15.0,1.5,1000,1.0,0.005768
0.0075,10,15.0,1.5,1000,1.0,0.006435166666666666
0.0075,1500,15.0,1.5,1000,1.0,0.005221
0.0075,200,15.0,1.5,1000,1.0,0.006293333333333333
0.0075,20,15.0,1.5,1000,1.0,0.007118166666666667
0.0075,400,15.0,1.5,1000,1.0,0.006498333333333333
0.0075,40,15.0,1.5,1000,1.0,0.006270166666666667
0.0075,4,15.0,1.5,1000,1.0,0.00653
